"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"11143","K6080001","le ruisseau de Villiers à Montlouis","18","Cher","18152","MONTLOUIS","24","Centre-Val de Loire","04","Loire-Bretagne","K6084000","l'Etang Villiers","95246","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.239218821,46.782538786,2020-10-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"11144","K6080001","le ruisseau de Villiers à Montlouis","18","Cher","18152","MONTLOUIS","24","Centre-Val de Loire","04","Loire-Bretagne","K6084000","l'Etang Villiers","95119","0000000134","Onde OFB","2","Ecoulement non visible",2.239218821,46.782538786,2020-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"11145","K6080001","le ruisseau de Villiers à Montlouis","18","Cher","18152","MONTLOUIS","24","Centre-Val de Loire","04","Loire-Bretagne","K6084000","l'Etang Villiers","94957","0000000134","Onde OFB","1f","Ecoulement visible faible",2.239218821,46.782538786,2020-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"11146","K6080001","le ruisseau de Villiers à Montlouis","18","Cher","18152","MONTLOUIS","24","Centre-Val de Loire","04","Loire-Bretagne","K6084000","l'Etang Villiers","94815","0000000134","Onde OFB","1f","Ecoulement visible faible",2.239218821,46.782538786,2020-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"11147","K6080001","le ruisseau de Villiers à Montlouis","18","Cher","18152","MONTLOUIS","24","Centre-Val de Loire","04","Loire-Bretagne","K6084000","l'Etang Villiers","94681","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.239218821,46.782538786,2020-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"11148","K6080001","le ruisseau de Villiers à Montlouis","18","Cher","18152","MONTLOUIS","24","Centre-Val de Loire","04","Loire-Bretagne","K6084000","l'Etang Villiers","94468","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.239218821,46.782538786,2020-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"11149","K6080001","le ruisseau de Villiers à Montlouis","18","Cher","18152","MONTLOUIS","24","Centre-Val de Loire","04","Loire-Bretagne","K6084000","l'Etang Villiers","94150","0000000134","Onde OFB","1f","Ecoulement visible faible",2.239218821,46.782538786,2020-04-29,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"11150","K6080001","le ruisseau de Villiers à Montlouis","18","Cher","18152","MONTLOUIS","24","Centre-Val de Loire","04","Loire-Bretagne","K6084000","l'Etang Villiers","92256","0000000134","Onde OFB","1f","Ecoulement visible faible",2.239218821,46.782538786,2019-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"11151","K6080001","le ruisseau de Villiers à Montlouis","18","Cher","18152","MONTLOUIS","24","Centre-Val de Loire","04","Loire-Bretagne","K6084000","l'Etang Villiers","91502","0000000134","Onde OFB","3","Assec",2.239218821,46.782538786,2019-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"11152","K6080001","le ruisseau de Villiers à Montlouis","18","Cher","18152","MONTLOUIS","24","Centre-Val de Loire","04","Loire-Bretagne","K6084000","l'Etang Villiers","90623","0000000134","Onde OFB","3","Assec",2.239218821,46.782538786,2019-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"11153","K6080001","le ruisseau de Villiers à Montlouis","18","Cher","18152","MONTLOUIS","24","Centre-Val de Loire","04","Loire-Bretagne","K6084000","l'Etang Villiers","89405","0000000134","Onde OFB","3","Assec",2.239218821,46.782538786,2019-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"11154","K6080001","le ruisseau de Villiers à Montlouis","18","Cher","18152","MONTLOUIS","24","Centre-Val de Loire","04","Loire-Bretagne","K6084000","l'Etang Villiers","88208","0000000134","Onde OFB","2","Ecoulement non visible",2.239218821,46.782538786,2019-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
